,track_id,danceability,energy,tempo,loudness,valence,speechiness,liveness,acousticness
0,632VyMrvhsHIsO4zq9khts,0.07656612529002327,0.14285714285714285,0.7537075989642263,0.673291177356218,0.29428989751098095,0.15410958904109584,0.0,0.9999999999999999
1,190kU2WKyIzx9XaBjfWRPk,0.3921113689095127,0.7326007326007327,0.4938985032918468,1.0,0.16691068814055632,0.17294520547945202,0.19380844888745566,0.6064356435643564
2,5OFtU1YvHPw9WSHJxoZi3r,0.7819025522041764,0.35714285714285715,0.19041074045668216,0.7803874335039647,0.32503660322108335,0.030821917808219135,0.14866172202515318,0.7759900990099009
3,1Io6k2Nc3I6bwWOblZOK1d,0.6774941995359628,1.0,0.2505372506435618,0.9454983438723277,1.0,0.08904109589041087,0.4453402128345696,0.0
4,4fjCxEyqYK4rorwQeWqvej,0.5730858468677497,0.3736263736263736,0.5017199614242649,0.8589782194118237,0.3455344070278184,0.04280821917808214,0.10673976136730093,0.7784653465346534
5,5TkQbhQm9BXONk2agDo4w9,0.42227378190255227,0.0,0.3945432040641208,0.0,0.19180087847730598,0.38527397260273966,0.8290873911641405,0.3044554455445544
6,2GdWMaqSDf4jDMPNlMpm5b,0.4872389791183295,0.5402930402930404,0.4547532443863953,0.7195623808089933,0.1756954612005856,0.06678082191780821,0.24217994195420836,0.13737623762376236
7,6Uq8BnOxvXJsQiJ2XqfO5P,0.8538283062645012,0.6923076923076923,0.7135979466773992,0.8937067148449263,0.11713030746705705,0.662671232876712,0.07223476297968398,0.18069306930693066
8,479lquEL4Mzh3tQLtnHVfL,0.8979118329466357,0.45604395604395603,0.28854346224817573,0.6098564689350596,0.6120058565153734,0.01712328767123289,0.14866172202515318,0.10024752475247525
9,4sLlPACKA3OTNcJryGgWKR,0.24129930394431565,0.19413919413919406,0.5143481991662175,0.7143430693566195,0.1420204978038067,0.061643835616438325,0.525959367945824,0.5309405940594059
10,5mktG3zst5SVxAiVHY4j6C,0.5684454756380511,0.6227106227106227,0.5612465733660368,0.5628826658636956,0.0849194729136164,0.008561643835616417,0.2712028377942599,0.18316831683168314
11,6jzKSow24fWXnSZXA1iL9r,0.3735498839907193,0.44322344322344315,0.0,0.7052092743149654,0.24597364568081986,0.2071917808219178,0.20348274750080622,0.6547029702970297
12,56wVfJKtnwlSZtC4NVgIrf,0.4872389791183295,0.18681318681318676,0.6227627212599383,0.20957542908762417,0.3191800878477306,0.11986301369863006,0.07610448242502424,0.41831683168316824
13,3v8FOuA8jxAC5SOA2uN6Mg,0.5614849187935037,0.5128205128205128,0.06859342845643912,0.5821539696878449,0.13177159590043924,0.05136986301369861,0.145436955820703,0.19678217821782176
14,7gCQvF3gyLp4gKYb7s0gvq,0.07888631090487253,0.39194139194139194,0.3644647616733364,0.7436515105891799,0.0849194729136164,0.18664383561643838,0.729119638826185,0.12499999999999997
15,1bkvGbgK4HU8B7Ue4k7O7I,0.5498839907192578,0.7692307692307694,0.8038256802010799,0.7132389842416942,0.16544655929721813,0.9999999999999999,0.07900677200902936,0.32178217821782173
16,2IfSPLPDW6RGosdB5huwAA,0.577726218097448,0.28388278388278393,0.5012415615579131,0.5560574124259761,0.05417276720351391,0.113013698630137,0.3324733956788133,0.12004950495049502
17,0BbILqzBxW3XiRaJOseZhW,0.7935034802784223,0.3095238095238095,0.4756054036403954,0.6821238582756198,0.35431918008784763,0.13013698630136983,0.13253789100290228,0.7425742574257426
18,0TDnUtKMOJruB90aDEMsDR,0.9675174013921114,0.7179487179487181,0.17447926554230053,0.7343169727993576,0.6881405563689604,0.07876712328767121,0.15511125443405357,0.3106435643564356
19,1ZeVIrCWzEmsJexkrgvjFv,0.5034802784222739,0.30036630036630035,0.6675120928855107,0.5366857372277427,0.5578330893118595,0.21232876712328752,0.126088358594002,0.7549504950495048
20,4KJx4IOvCU2isprmXio9Xk,0.7192575406032483,0.05677655677655685,0.5915756061630053,0.3638462310549031,0.322108345534407,0.24828767123287665,0.1905836826830055,0.7896039603960395
21,4xZIMRwaaBx7CZMmM6KLuh,0.07424593967517412,0.33516483516483514,1.0,0.8099969888587775,0.12737920937042457,0.18150684931506844,0.126088358594002,0.6584158415841584
22,4KBegMBVyHsfC7fPOztTzV,0.8909512761020885,0.4249084249084249,0.2801752614113556,0.6364548830673492,0.884333821376281,0.0,0.08384392131570464,0.36633663366336633
23,3BfjVIPmUpIrgqLdOJP1My,0.5197215777262182,0.554945054945055,0.44008990880027954,0.7200642376794139,0.21961932650073207,0.07705479452054792,1.0,0.5631188118811881
24,0IAgufC1FlOg1nZMmRZxRr,0.37122969837587017,0.3974358974358974,0.5323147719247621,0.7473652514302921,0.41581259150805266,0.03595890410958902,0.4324411480167688,0.10643564356435645
25,48VzfSDNpxIfWohA9bZgfo,0.14617169373549888,0.3681318681318681,0.4857353309691774,0.6907557964468533,0.21669106881405564,0.0976027397260274,0.22605611093195746,0.7289603960396039
26,4FOydQ5IdqmdeBgG9vFbPg,0.47099767981438523,0.2802197802197803,0.5608061417430463,0.6084512696978822,0.0,0.07020547945205474,0.15511125443405357,0.5853960396039604
27,0fGM6yMJ1swPXt5NI0GCdl,0.4106728538283063,0.5384615384615385,0.41522070939865896,0.8373983739837398,0.32503660322108335,0.13869863013698625,0.24217994195420836,0.4839108910891089
28,32nainF4TXsMpuFOGCkzzM,0.863109048723898,0.7344322344322345,0.12887940526543595,0.8091940178661046,0.6954612005856515,0.36130136986301353,0.5291841341502741,0.17698019801980194
29,2PNDZp0ultOJrQL4AVENPO,1.0,0.1318681318681319,0.18201975867384523,0.3580246913580245,0.11127379209370425,0.43664383561643827,0.033860045146726914,0.5643564356435643
30,513Fp1fXzZ3MzVIDng28wL,0.4454756380510442,0.4175824175824175,0.5093895465832379,0.7553949613570209,0.1947291361639824,0.15753424657534243,0.22928087713640768,0.6410891089108911
31,2gug6MRv4xQFYi9LA3PJCS,0.3178654292343389,0.4194139194139193,0.6819628063088032,0.8323798052795343,0.6002928257686677,0.113013698630137,0.1680103192518543,0.6225247524752475
32,5cU1O9P0EDA0rPkPDykhIm,0.46403712296983757,0.5805860805860805,0.5309023532717234,0.6174846933654522,0.18740849194729137,0.20034246575342463,0.3034504998387617,0.6881188118811881
33,6kabSi7XCHHGThNme6J2tL,0.030162412993039456,0.5238095238095237,0.5065950838718496,0.8029709926728896,0.46852122986822836,0.1558219178082192,0.3518219929055144,0.47648514851485146
34,7zyYmIdjqqiX6kLryb7QBx,0.2807424593967518,0.20512820512820512,0.4599017381861811,0.4489611562782294,0.24304538799414344,0.22431506849315053,0.13898742341180267,0.7277227722772277
35,0ztR7sCDXwCU5I8QJKemSU,0.0,0.37728937728937734,0.6044088724191088,0.6205962059620596,0.48316251830161056,0.0976027397260274,0.18090938406965498,0.8118811881188118
36,3pyfEMTvunanVkcTFME2IK,0.8723897911832948,0.586080586080586,0.4938681286971578,0.625414031918097,0.4553440702781844,0.07705479452054792,0.08545630441792976,0.10396039603960397
